datetime,zone_id,station_no,serial_no,ta,rh,a_s,co2,pm2_5,pm10
2019-07-09,5_engine,2,416C19D4,22.74,41.12,0.02,586.21,34.63,26.04
2019-07-09,6_final,1,416C17D6,22.99,39.06,0.02,577.28,35.48,24.9
2019-07-09,7_inspect,1,416C18C5,22.61,39.05,0.03,573.7,37.17,26.14
2019-07-10,1_trim_1,3,416C1AE3,21.58,25.94,0.04,567.18,33.52,25.26
2019-07-10,2_trim_2,1,412450B7,23.68,28.32,0.02,553.69,34.87,26.15
2019-07-10,2_trim_2,3,416C19D3,21.77,32.82,0.01,578.75,36.18,26.45
2019-07-10,3_chassis_1,1,416C1935,22.72,31.07,0.04,604.84,37.82,27.05
2019-07-10,4_chassis_2,2,416C1AEB,23.35,38.3,0.03,495.16,34.86,27.21
2019-07-10,5_engine,2,416C19D4,22.54,38.05,0.01,555.84,34.57,24.18
2019-07-10,6_final,1,416C17D6,22.97,33.23,0.03,573.55,36.98,24.21
2019-07-10,7_inspect,1,416C18C5,22.56,33.87,0.03,528.84,33.5,25.73
2019-07-11,1_trim_1,3,416C1AE3,21.53,17.21,0.03,564.19,33.99,25.32
2019-07-11,2_trim_2,1,412450B7,23.69,24.35,0.02,543.36,34.17,27.5
2019-07-11,2_trim_2,2,416C19C7,23.46,28.0,0.01,510.0,31.0,40.0
2019-07-11,2_trim_2,3,416C19D3,22.15,28.1,0.01,566.39,35.08,24.74
2019-07-11,3_chassis_1,1,416C1935,22.74,25.97,0.04,582.96,34.99,24.57
2019-07-11,4_chassis_2,2,416C1AEB,23.26,32.5,0.04,495.68,34.23,25.96
2019-07-11,5_engine,2,416C19D4,22.56,35.76,0.01,534.77,36.01,24.5
2019-07-11,6_final,1,416C17D6,22.99,28.64,0.02,550.89,36.21,25.11
2019-07-11,7_inspect,1,416C18C5,22.64,29.73,0.03,532.37,33.75,26.25
2019-07-12,1_trim_1,3,416C1AE3,21.38,10.6,0.03,544.85,35.06,25.49
2019-07-12,2_trim_2,1,412450B7,23.78,26.81,0.02,532.8,32.8,24.83
2019-07-12,2_trim_2,3,416C19D3,22.31,30.72,0.01,561.84,36.13,25.93
2019-07-12,3_chassis_1,1,416C1935,22.9,29.2,0.03,589.51,34.84,25.21
2019-07-12,4_chassis_2,2,416C1AEB,23.28,27.88,0.03,465.71,35.13,25.72
2019-07-12,5_engine,2,416C19D4,22.73,37.09,0.01,553.22,35.09,25.0
2019-07-12,6_final,1,416C17D6,22.93,32.07,0.02,554.13,36.45,25.92
2019-07-12,7_inspect,1,416C18C5,22.74,32.23,0.03,518.34,36.59,25.42
2019-07-13,1_trim_1,3,416C1AE3,21.4,14.3,0.03,537.96,34.45,25.96
2019-07-13,2_trim_2,1,412450B7,24.27,25.73,0.01,455.62,35.75,24.38
2019-07-13,2_trim_2,3,416C19D3,22.25,31.27,0.01,484.78,36.13,25.64
2019-07-13,3_chassis_1,1,416C1935,23.05,31.21,0.02,460.94,36.38,25.32
2019-07-13,4_chassis_2,2,416C1AEB,23.3,30.94,0.03,447.65,37.11,24.9
2019-07-13,5_engine,2,416C19D4,23.58,36.86,0.01,465.54,33.72,25.85
2019-07-13,6_final,1,416C17D6,23.57,29.09,0.01,454.64,36.09,24.84
2019-07-13,7_inspect,1,416C18C5,23.78,32.18,0.03,422.22,35.75,24.76
2019-07-14,1_trim_1,3,416C1AE3,22.96,13.79,0.01,434.1,36.04,24.65
2019-07-14,2_trim_2,1,412450B7,24.18,22.64,0.01,445.91,35.34,24.7
2019-07-14,2_trim_2,2,416C19C7,23.69,28.0,0.02,401.0,51.0,15.0
2019-07-14,2_trim_2,3,416C19D3,21.7,28.92,0.01,467.54,37.57,25.18
2019-07-14,3_chassis_1,1,416C1935,22.82,27.55,0.02,435.53,34.33,24.99
2019-07-14,4_chassis_2,2,416C1AEB,23.81,29.31,0.01,371.94,36.59,25.25
2019-07-14,5_engine,2,416C19D4,23.07,35.41,0.01,427.8,35.47,26.0
2019-07-14,6_final,1,416C17D6,23.59,25.32,0.01,446.96,32.6,24.88
2019-07-14,7_inspect,1,416C18C5,23.39,29.63,0.01,415.0,35.97,25.65
2019-07-15,1_trim_1,3,416C1AE3,22.44,9.52,0.01,409.07,34.63,26.18
2019-07-15,2_trim_2,1,412450B7,23.81,22.07,0.01,551.03,35.2,26.11
2019-07-15,2_trim_2,2,416C19C7,23.48,24.0,0.1,545.0,29.33,18.67
2019-07-15,2_trim_2,3,416C19D3,21.98,26.24,0.01,556.39,35.27,24.26
2019-07-15,3_chassis_1,1,416C1935,22.98,23.76,0.03,580.79,36.42,23.21
2019-07-15,4_chassis_2,2,416C1AEB,23.73,26.22,0.01,357.76,34.58,25.89
2019-07-15,5_engine,2,416C19D4,22.7,34.7,0.01,558.47,34.35,26.76
2019-07-15,6_final,1,416C17D6,23.09,26.34,0.03,578.41,35.89,25.75
2019-07-15,7_inspect,1,416C18C5,22.71,27.95,0.03,535.56,35.2,26.73
2019-07-16,1_trim_1,3,416C1AE3,21.59,8.07,0.05,578.98,36.93,25.6
2019-07-16,2_trim_2,1,412450B7,23.72,24.49,0.02,563.71,35.66,25.26
2019-07-16,3_chassis_1,1,416C1935,22.76,26.28,0.04,602.15,37.0,24.78
2019-07-16,4_chassis_2,2,416C1AEB,23.28,26.12,0.03,469.58,36.87,25.43
2019-07-16,5_engine,2,416C19D4,22.66,35.95,0.02,596.71,36.46,26.04
2019-07-16,6_final,1,416C17D6,23.04,29.39,0.03,584.87,36.2,24.9
2019-07-16,7_inspect,1,416C18C5,22.72,29.86,0.04,538.41,36.49,25.32
2019-07-17,1_trim_1,3,416C1AE3,21.22,10.47,0.05,562.19,36.22,24.72
2019-07-17,2_trim_2,1,412450B7,23.69,26.2,0.02,553.52,32.61,24.77
2019-07-17,3_chassis_1,1,416C1935,22.65,28.48,0.03,578.18,35.67,25.48
2019-07-17,4_chassis_2,2,416C1AEB,23.27,28.75,0.03,482.81,34.92,26.6
2019-07-17,5_engine,2,416C19D4,22.65,36.65,0.01,568.87,35.21,27.51
2019-07-17,6_final,1,416C17D6,23.0,31.58,0.02,580.64,36.08,25.48
2019-07-17,7_inspect,1,416C18C5,22.72,31.42,0.04,528.91,37.56,25.3
2019-07-18,1_trim_1,3,416C1AE3,21.17,13.09,0.03,543.72,35.7,26.11
2019-07-18,2_trim_2,1,412450B7,23.63,25.01,0.02,556.32,34.21,25.14
2019-07-18,2_trim_2,2,416C19C7,23.11,31.71,0.05,581.29,33.57,30.29
2019-07-18,3_chassis_1,1,416C1935,22.61,27.06,0.04,568.95,34.34,25.86
2019-07-18,4_chassis_2,2,416C1AEB,23.33,30.4,0.03,477.37,35.37,25.77
2019-07-18,5_engine,2,416C19D4,22.57,36.21,0.02,571.64,34.01,25.34
2019-07-18,6_final,1,416C17D6,23.04,29.81,0.02,584.98,36.86,26.03
2019-07-18,7_inspect,1,416C18C5,22.73,30.37,0.03,552.81,36.91,25.87
2019-07-19,1_trim_1,3,416C1AE3,21.21,11.39,0.03,548.41,35.1,26.43
2019-07-19,2_trim_2,1,412450B7,23.59,25.32,0.02,550.97,35.09,24.85
2019-07-19,2_trim_2,2,416C19C7,23.17,31.33,0.06,559.67,33.67,13.33
2019-07-19,3_chassis_1,1,416C1935,22.51,28.01,0.03,576.03,34.24,23.92
2019-07-19,4_chassis_2,2,416C1AEB,23.31,28.98,0.03,479.59,35.82,25.99
2019-07-19,5_engine,2,416C19D4,22.5,36.41,0.01,561.44,36.62,25.38
2019-07-19,6_final,1,416C17D6,22.78,29.76,0.02,571.93,35.08,25.95
2019-07-19,7_inspect,1,416C18C5,22.64,31.03,0.03,559.67,34.16,26.08
2019-07-20,1_trim_1,3,416C1AE3,20.98,12.45,0.04,544.48,35.05,25.26
2019-07-20,2_trim_2,1,412450B7,24.18,28.02,0.01,486.77,36.28,25.72
2019-07-20,2_trim_2,2,416C19C7,24.89,33.0,0.03,481.0,39.0,27.0
2019-07-20,3_chassis_1,1,416C1935,22.87,32.0,0.02,478.08,37.97,25.03
2019-07-20,4_chassis_2,2,416C1AEB,23.67,30.77,0.02,438.85,34.34,25.44
2019-07-20,5_engine,2,416C19D4,23.27,37.62,0.01,491.13,34.78,24.57
2019-07-20,6_final,1,416C17D6,23.65,32.92,0.02,494.52,35.88,25.12
2019-07-20,7_inspect,1,416C18C5,23.59,32.96,0.01,468.42,34.56,25.6
2019-07-21,1_trim_1,3,416C1AE3,22.59,14.98,0.01,444.34,35.09,26.82
2019-07-21,2_trim_2,1,412450B7,24.64,26.75,0.01,461.12,34.94,25.98
2019-07-21,2_trim_2,2,416C19C7,24.18,32.0,0.02,444.0,35.0,13.0
2019-07-21,3_chassis_1,1,416C1935,23.47,30.97,0.02,442.1,36.85,25.07
2019-07-21,4_chassis_2,2,416C1AEB,24.58,30.88,0.02,388.93,35.47,25.88
2019-07-21,5_engine,2,416C19D4,23.9,37.16,0.01,457.2,37.04,25.42
2019-07-21,6_final,1,416C17D6,24.38,30.59,0.02,472.91,35.82,25.29
2019-07-21,7_inspect,1,416C18C5,24.36,32.07,0.01,441.72,36.25,25.26
2019-07-22,1_trim_1,3,416C1AE3,23.5,13.17,0.01,407.42,35.8,25.23
2019-07-22,2_trim_2,1,412450B7,24.15,28.56,0.02,551.32,33.66,25.7
2019-07-22,3_chassis_1,1,416C1935,23.23,32.17,0.04,551.99,35.35,25.85
2019-07-22,4_chassis_2,2,416C1AEB,23.92,33.02,0.04,483.74,33.94,24.71
2019-07-22,5_engine,2,416C19D4,23.29,38.2,0.01,571.57,36.01,24.24
2019-07-22,6_final,1,416C17D6,23.4,33.82,0.02,596.84,35.85,24.84
2019-07-22,7_inspect,1,416C18C5,23.15,34.23,0.04,560.99,35.14,26.3
2019-07-23,1_trim_1,3,416C1AE3,22.24,17.22,0.05,542.3,34.7,25.32
2019-07-23,2_trim_2,1,412450B7,23.95,25.79,0.02,569.18,36.52,24.59
2019-07-23,3_chassis_1,1,416C1935,23.14,26.98,0.04,546.4,35.28,23.42
2019-07-23,4_chassis_2,2,416C1AEB,23.79,28.96,0.04,488.2,35.85,24.23
2019-07-23,5_engine,2,416C19D4,23.1,36.28,0.01,528.7,34.97,26.66
2019-07-23,6_final,1,416C17D6,23.32,31.23,0.02,601.19,34.3,25.79
2019-07-23,7_inspect,1,416C18C5,23.11,30.36,0.05,565.09,34.31,26.69
2019-07-24,1_trim_1,3,416C1AE3,21.95,10.24,0.04,508.24,33.39,25.36
2019-07-24,2_trim_2,1,412450B7,23.65,27.37,0.03,602.05,34.59,25.94
2019-07-24,3_chassis_1,1,416C1935,23.34,27.49,0.03,556.43,35.29,26.5
2019-07-24,4_chassis_2,2,416C1AEB,23.79,30.14,0.03,497.02,35.48,25.54
2019-07-24,5_engine,2,416C19D4,23.09,36.66,0.01,551.72,35.88,24.87
2019-07-24,6_final,1,416C17D6,23.2,31.27,0.03,610.07,35.66,26.51
2019-07-24,7_inspect,1,416C18C5,22.96,31.69,0.04,588.59,36.28,25.77
2019-07-25,1_trim_1,3,416C1AE3,22.08,12.88,0.05,586.25,37.04,26.38
2019-07-25,2_trim_2,1,412450B7,23.29,30.61,0.04,617.81,36.51,25.98
2019-07-25,2_trim_2,2,416C19C7,23.15,31.0,0.02,614.0,59.0,50.0
2019-07-25,3_chassis_1,1,416C1935,22.84,32.92,0.03,590.96,35.09,23.78
2019-07-25,4_chassis_2,2,416C1AEB,23.49,33.8,0.03,517.48,34.92,24.29
2019-07-25,5_engine,2,416C19D4,22.92,38.35,0.01,555.92,35.98,24.41
2019-07-25,6_final,1,416C17D6,23.08,33.69,0.03,598.31,38.04,25.28
2019-07-25,7_inspect,1,416C18C5,22.72,35.06,0.03,609.57,35.89,25.39
2019-07-26,1_trim_1,3,416C1AE3,21.21,18.13,0.04,527.83,35.73,24.75
2019-07-26,2_trim_2,1,412450B7,23.78,33.23,0.02,591.24,36.34,23.93
2019-07-26,3_chassis_1,1,416C1935,22.85,36.63,0.04,593.63,36.03,23.99
2019-07-26,4_chassis_2,2,416C1AEB,23.42,37.64,0.03,519.77,35.92,25.49
2019-07-26,5_engine,2,416C19D4,23.02,39.67,0.01,562.35,38.19,26.45
2019-07-26,6_final,1,416C17D6,23.09,38.41,0.03,614.26,35.6,24.07
2019-07-26,7_inspect,1,416C18C5,22.53,38.02,0.03,589.51,35.22,25.8
2019-07-27,1_trim_1,3,416C1AE3,21.23,23.4,0.06,561.75,34.36,25.27
2019-07-27,2_trim_2,1,412450B7,24.62,32.7,0.02,529.67,34.22,24.89
2019-07-27,2_trim_2,2,416C19C7,23.4,38.0,0.02,446.0,34.0,35.0
2019-07-27,3_chassis_1,1,416C1935,23.25,37.84,0.02,500.06,36.49,24.62
2019-07-27,4_chassis_2,2,416C1AEB,24.22,36.74,0.02,397.66,36.64,26.2
2019-07-27,5_engine,2,416C19D4,23.67,39.68,0.01,450.9,34.72,24.27
2019-07-27,6_final,1,416C17D6,23.93,38.43,0.02,502.16,35.02,23.79
2019-07-27,7_inspect,1,416C18C5,23.79,37.52,0.01,512.21,37.43,25.16
2019-07-28,1_trim_1,3,416C1AE3,22.79,22.98,0.01,499.2,34.67,25.58
2019-07-28,2_trim_2,1,412450B7,24.76,32.75,0.02,482.51,35.38,25.88
2019-07-28,2_trim_2,2,416C19C7,24.54,37.4,0.01,440.8,28.6,24.4
2019-07-28,3_chassis_1,1,416C1935,23.49,38.07,0.02,445.28,34.57,25.95
2019-07-28,4_chassis_2,2,416C1AEB,24.57,37.04,0.02,376.52,34.99,25.63
2019-07-28,5_engine,2,416C19D4,23.86,40.0,0.01,417.81,34.38,24.41
2019-07-28,6_final,1,416C17D6,24.41,37.88,0.02,504.62,37.46,26.28
2019-07-28,7_inspect,1,416C18C5,24.11,37.33,0.01,455.31,34.11,25.48
2019-07-29,1_trim_1,3,416C1AE3,23.31,22.25,0.01,441.23,36.19,25.66
2019-07-29,2_trim_2,1,412450B7,24.08,30.9,0.02,554.35,35.39,25.26
2019-07-29,2_trim_2,2,416C19C7,23.59,37.0,0.02,547.0,27.0,19.0
2019-07-29,3_chassis_1,1,416C1935,23.04,34.43,0.03,554.2,37.79,23.4
2019-07-29,4_chassis_2,2,416C1AEB,23.74,35.66,0.04,491.58,35.48,25.79
2019-07-29,5_engine,2,416C19D4,23.05,39.19,0.01,529.6,34.68,26.28
2019-07-29,6_final,1,416C17D6,23.34,36.67,0.02,612.56,33.52,26.28
2019-07-29,7_inspect,1,416C18C5,22.99,35.93,0.04,565.24,36.57,25.69
2019-07-30,1_trim_1,3,416C1AE3,21.45,20.95,0.08,544.46,35.56,25.14
2019-07-30,2_trim_2,1,412450B7,23.99,35.01,0.03,562.15,37.87,26.15
2019-07-30,2_trim_2,2,416C19C7,23.48,41.0,0.02,459.0,50.0,37.0
2019-07-30,3_chassis_1,1,416C1935,23.11,39.31,0.04,582.54,35.44,24.66
2019-07-30,4_chassis_2,2,416C1AEB,23.63,39.68,0.03,492.58,34.87,24.65
2019-07-30,5_engine,2,416C19D4,23.12,41.12,0.01,548.48,36.35,25.66
2019-07-30,6_final,1,416C17D6,23.2,40.96,0.03,571.26,36.14,25.69
2019-07-30,7_inspect,1,416C18C5,22.7,39.68,0.03,574.81,35.23,25.29
2019-07-31,1_trim_1,3,416C1AE3,21.81,27.2,0.07,676.4,37.27,25.18
2019-07-31,2_trim_2,1,412450B7,23.85,36.59,0.03,549.16,36.05,25.76
2019-07-31,2_trim_2,2,416C19C7,23.6,44.0,0.05,580.5,43.0,14.0
2019-07-31,3_chassis_1,1,416C1935,22.89,41.82,0.04,543.25,35.99,24.72
2019-07-31,4_chassis_2,2,416C1AEB,23.25,42.39,0.03,484.14,35.65,25.3
2019-07-31,5_engine,2,416C19D4,22.81,42.22,0.01,511.39,37.35,26.4
2019-07-31,6_final,1,416C17D6,22.98,42.6,0.02,559.75,34.56,24.72
2019-07-31,7_inspect,1,416C18C5,22.46,41.93,0.03,567.82,35.87,26.48
2019-08-01,1_trim_1,3,416C1AE3,21.39,30.09,0.05,568.63,37.06,25.76
2019-08-01,2_trim_2,1,412450B7,23.97,36.6,0.02,561.69,33.8,25.41
2019-08-01,3_chassis_1,1,416C1935,22.94,42.17,0.04,563.96,34.83,25.93
2019-08-01,4_chassis_2,2,416C1AEB,23.41,42.4,0.03,512.57,36.1,25.24
2019-08-01,5_engine,2,416C19D4,22.61,42.97,0.01,495.78,36.73,24.35
2019-08-01,6_final,1,416C17D6,23.14,42.45,0.03,573.28,34.22,25.17
2019-08-01,7_inspect,1,416C18C5,22.66,41.55,0.03,553.18,33.85,26.09
2019-08-02,1_trim_1,3,416C1AE3,21.65,30.31,0.04,590.41,34.8,26.01
2019-08-02,2_trim_2,1,412450B7,24.01,36.99,0.03,571.5,35.68,25.07
2019-08-02,3_chassis_1,1,416C1935,23.12,42.06,0.03,562.04,34.14,25.39
2019-08-02,4_chassis_2,2,416C1AEB,23.25,42.92,0.03,506.83,34.26,25.51
2019-08-02,6_final,1,416C17D6,23.03,42.96,0.02,567.73,34.23,25.34
2019-08-02,7_inspect,1,416C18C5,22.57,42.37,0.03,556.53,37.1,26.48
2019-08-03,1_trim_1,3,416C1AE3,21.77,30.32,0.04,611.27,35.38,25.33
2019-08-03,2_trim_2,1,412450B7,24.63,35.65,0.02,482.24,36.51,25.39
2019-08-03,2_trim_2,2,416C19C7,23.2,43.0,0.02,444.0,28.0,3.0
2019-08-03,3_chassis_1,1,416C1935,23.38,42.06,0.02,446.67,33.57,25.82
2019-08-03,4_chassis_2,2,416C1AEB,24.01,40.58,0.02,388.02,36.17,26.52
2019-08-03,6_final,1,416C17D6,23.96,40.5,0.02,471.31,36.58,24.86
2019-08-03,7_inspect,1,416C18C5,23.72,40.81,0.01,446.3,34.38,26.15
2019-08-04,1_trim_1,3,416C1AE3,23.16,27.04,0.01,449.17,35.56,24.87
2019-08-04,2_trim_2,1,412450B7,24.28,32.61,0.03,536.11,36.91,25.85
2019-08-04,2_trim_2,2,416C19C7,24.74,38.0,0.02,446.0,29.0,11.0
2019-08-04,3_chassis_1,1,416C1935,23.49,37.85,0.02,463.66,37.05,24.88
2019-08-04,4_chassis_2,2,416C1AEB,23.97,36.61,0.02,360.16,36.21,24.93
2019-08-04,6_final,1,416C17D6,24.08,35.7,0.02,482.73,35.34,26.01
2019-08-04,7_inspect,1,416C18C5,23.75,37.7,0.01,469.7,35.77,26.24
2019-08-05,1_trim_1,3,416C1AE3,23.32,21.42,0.01,445.22,35.82,24.55
2019-08-05,2_trim_2,1,412450B7,24.18,39.06,0.03,554.07,34.11,25.32
2019-08-05,3_chassis_1,1,416C1935,23.17,45.27,0.04,531.5,37.29,25.74
2019-08-05,4_chassis_2,2,416C1AEB,23.61,45.36,0.04,487.12,35.93,25.34
2019-08-05,6_final,1,416C17D6,23.41,45.5,0.03,583.46,34.7,26.21
2019-08-05,7_inspect,1,416C18C5,22.99,44.0,0.04,538.01,36.28,23.97
2019-08-06,1_trim_1,3,416C1AE3,22.28,32.46,0.06,514.32,35.31,25.05
2019-08-06,2_trim_2,1,412450B7,23.99,33.25,0.02,559.3,35.17,26.25
2019-08-06,2_trim_2,2,416C19C7,23.94,47.43,0.02,478.29,38.57,14.29
2019-08-06,3_chassis_1,1,416C1935,23.07,37.94,0.04,569.78,34.45,24.76
2019-08-06,4_chassis_2,2,416C1AEB,23.49,38.33,0.03,519.09,35.62,25.2
2019-08-06,6_final,1,416C17D6,23.18,38.53,0.02,591.83,35.91,25.86
2019-08-06,7_inspect,1,416C18C5,22.92,38.15,0.04,552.46,35.52,26.01
2019-08-07,1_trim_1,3,416C1AE3,21.87,23.01,0.04,537.81,35.44,25.89
2019-08-07,2_trim_2,1,412450B7,23.93,28.44,0.03,548.49,35.52,25.82
2019-08-07,3_chassis_1,1,416C1935,23.05,31.61,0.03,533.74,32.8,27.2
2019-08-07,4_chassis_2,2,416C1AEB,23.45,32.76,0.03,511.47,36.32,25.04
2019-08-07,6_final,1,416C17D6,23.17,32.92,0.02,563.52,33.68,26.14
2019-08-07,7_inspect,1,416C18C5,22.92,33.57,0.04,533.47,35.97,25.23
2019-08-08,1_trim_1,3,416C1AE3,22.02,16.32,0.05,515.35,35.52,24.84
2019-08-08,2_trim_2,1,412450B7,23.78,26.94,0.03,559.09,34.58,25.32
2019-08-08,3_chassis_1,1,416C1935,22.97,28.31,0.03,504.25,36.27,26.43
2019-08-08,4_chassis_2,2,416C1AEB,23.65,30.85,0.03,515.82,35.24,25.1
2019-08-08,6_final,1,416C17D6,23.22,30.76,0.02,526.19,34.06,25.58
2019-08-08,7_inspect,1,416C18C5,22.7,32.25,0.03,538.08,35.57,26.13
2019-08-09,1_trim_1,3,416C1AE3,22.28,12.55,0.03,536.27,35.77,25.1
2019-08-09,2_trim_2,1,412450B7,23.89,21.48,0.02,503.12,34.88,25.33
2019-08-09,2_trim_2,2,416C19C7,23.8,27.0,0.02,599.0,37.0,4.0
2019-08-09,3_chassis_1,1,416C1935,22.8,23.68,0.03,520.34,36.96,25.45
2019-08-09,4_chassis_2,2,416C1AEB,23.45,25.6,0.03,466.63,35.16,26.55
2019-08-09,6_final,1,416C17D6,22.9,25.7,0.03,487.74,35.64,25.05
2019-08-09,7_inspect,1,416C18C5,22.66,27.88,0.03,499.24,34.57,25.42
2019-08-10,1_trim_1,3,416C1AE3,21.52,6.19,0.01,436.13,35.57,25.28
2019-08-10,2_trim_2,1,412450B7,24.25,19.48,0.02,442.3,35.88,27.08
2019-08-10,2_trim_2,2,416C19C7,22.93,26.0,0.02,405.5,41.0,27.5
2019-08-10,3_chassis_1,1,416C1935,22.98,23.09,0.02,408.08,35.42,26.18
2019-08-10,4_chassis_2,2,416C1AEB,23.45,23.75,0.01,348.83,35.95,25.74
2019-08-10,6_final,1,416C17D6,23.35,23.28,0.01,425.09,35.7,25.1
2019-08-10,7_inspect,1,416C18C5,23.15,27.71,0.01,417.34,35.04,25.34
2019-08-11,1_trim_1,3,416C1AE3,22.35,5.32,0.01,392.28,35.6,24.29
2019-08-11,2_trim_2,1,412450B7,24.26,20.33,0.02,442.0,35.1,26.38
2019-08-11,2_trim_2,2,416C19C7,23.18,27.0,0.02,387.0,55.0,27.0
2019-08-11,3_chassis_1,1,416C1935,23.22,22.87,0.02,404.05,33.75,23.71
2019-08-11,4_chassis_2,2,416C1AEB,23.53,24.07,0.01,355.75,36.01,25.46
2019-08-11,6_final,1,416C17D6,23.34,23.49,0.01,425.0,35.12,24.97
2019-08-11,7_inspect,1,416C18C5,23.13,28.04,0.01,415.02,35.52,24.25
2019-08-12,2_trim_2,1,412450B7,23.92,24.07,0.02,525.61,36.71,26.13
2019-08-12,3_chassis_1,1,416C1935,23.0,26.05,0.03,523.52,34.61,24.59
2019-08-12,4_chassis_2,2,416C1AEB,23.12,28.71,0.03,473.08,34.3,25.34
2019-08-12,6_final,1,416C17D6,22.87,28.96,0.03,544.36,35.23,27.47
2019-08-12,7_inspect,1,416C18C5,22.71,30.43,0.04,518.94,36.65,25.6
2019-08-13,1_trim_1,3,416C1AE3,21.53,9.11,0.01,483.11,53.44,22.89
2019-08-13,2_trim_2,1,412450B7,23.82,27.17,0.02,580.56,36.17,24.86
2019-08-13,2_trim_2,2,416C19C7,23.12,33.0,0.04,488.5,33.0,32.5
2019-08-13,3_chassis_1,1,416C1935,22.73,30.76,0.03,571.16,34.98,26.83
2019-08-13,3_chassis_1,4,416C1AE3,22.49,17.8,0.01,550.3,44.7,30.1
2019-08-13,4_chassis_2,2,416C1AEB,23.21,32.07,0.03,528.65,35.12,25.79
2019-08-13,6_final,1,416C17D6,22.76,32.31,0.03,557.16,35.49,25.46
2019-08-13,7_inspect,1,416C18C5,22.66,33.05,0.04,531.06,36.71,24.7
2019-08-14,2_trim_2,1,412450B7,23.79,29.95,0.02,588.17,35.59,25.21
2019-08-14,3_chassis_1,1,416C1935,22.85,33.94,0.03,590.72,37.05,25.72
2019-08-14,4_chassis_2,2,416C1AEB,23.15,34.79,0.03,514.19,36.16,25.02
2019-08-14,6_final,1,416C17D6,22.91,34.87,0.02,598.7,34.42,25.99
2019-08-14,7_inspect,1,416C18C5,22.52,35.64,0.03,537.87,36.84,24.77
2019-08-15,2_trim_2,1,412450B7,23.72,26.13,0.02,582.17,36.61,25.76
2019-08-15,3_chassis_1,1,416C1935,22.68,28.21,0.03,574.12,35.4,25.81
2019-08-15,3_chassis_1,3,412451D2,22.75,32.0,0.01,853.0,27.0,31.0
2019-08-15,4_chassis_2,2,416C1AEB,23.34,30.93,0.04,528.09,36.25,26.16
2019-08-15,6_final,1,416C17D6,23.02,31.22,0.03,600.58,35.66,24.38
2019-08-15,7_inspect,1,416C18C5,22.69,31.87,0.03,551.94,35.86,25.08
2019-08-16,1_trim_1,4,416C19CD,22.24,33.71,0.01,755.56,37.63,26.6
2019-08-16,1_trim_1,5,40E91539,22.59,28.91,0.06,697.23,34.06,25.53
2019-08-16,2_trim_2,1,412450B7,23.94,21.98,0.02,564.97,37.4,26.04
2019-08-16,2_trim_2,4,40A249A8,24.08,26.17,0.04,641.62,34.04,26.58
2019-08-16,3_chassis_1,1,416C1935,22.93,23.4,0.03,565.71,35.69,25.38
2019-08-16,3_chassis_1,2,416C1958,23.0,32.34,0.02,650.14,36.03,24.0
2019-08-16,3_chassis_1,3,412451D2,22.06,27.64,0.08,581.8,33.64,25.71
2019-08-16,3_chassis_1,4,41245191,22.85,26.12,0.04,516.87,37.72,26.65
2019-08-16,4_chassis_2,2,416C1AEB,23.48,26.35,0.03,497.25,35.56,25.18
2019-08-16,6_final,1,416C17D6,23.08,26.93,0.02,563.99,36.49,26.19
2019-08-16,7_inspect,1,416C18C5,22.76,28.47,0.03,544.6,36.53,25.12
2019-08-17,1_trim_1,4,416C19CD,21.95,31.65,0.01,681.75,37.66,24.97
2019-08-17,1_trim_1,5,40E91539,22.87,26.38,0.04,633.4,33.79,26.43
2019-08-17,2_trim_2,1,412450B7,24.82,23.24,0.02,500.8,33.34,24.93
2019-08-17,2_trim_2,2,416C19C7,23.76,27.0,0.02,468.67,31.33,28.67
2019-08-17,2_trim_2,4,40A249A8,24.15,24.53,0.04,572.51,34.01,26.11
2019-08-17,3_chassis_1,1,416C1935,23.69,24.95,0.02,475.55,37.82,26.22
2019-08-17,3_chassis_1,2,416C1958,22.85,31.91,0.01,589.68,37.24,25.79
2019-08-17,3_chassis_1,3,412451D2,22.99,25.96,0.02,555.58,35.13,24.2
2019-08-17,3_chassis_1,4,41245191,22.9,25.14,0.04,565.33,35.45,26.46
2019-08-17,4_chassis_2,2,416C1AEB,24.4,26.97,0.02,395.37,36.06,25.41
2019-08-17,6_final,1,416C17D6,24.4,27.76,0.02,483.12,35.72,24.23
2019-08-17,7_inspect,1,416C18C5,24.15,29.0,0.01,487.97,36.37,25.03
2019-08-18,1_trim_1,4,416C19CD,21.77,28.75,0.01,493.55,34.95,25.0
2019-08-18,1_trim_1,5,40E91539,22.16,28.32,0.01,483.64,35.83,25.51
2019-08-18,2_trim_2,1,412450B7,24.94,30.0,0.02,468.78,34.86,24.6
2019-08-18,2_trim_2,2,416C19C7,24.56,34.0,0.01,457.0,10.0,15.0
2019-08-18,2_trim_2,4,40A249A8,25.51,24.74,0.04,495.38,36.76,25.53
2019-08-18,3_chassis_1,1,416C1935,23.89,31.89,0.02,445.3,36.56,26.45
2019-08-18,3_chassis_1,2,416C1958,23.69,33.23,0.01,506.55,36.26,25.54
2019-08-18,3_chassis_1,3,412451D2,24.23,26.44,0.01,461.44,34.24,26.29
2019-08-18,3_chassis_1,4,41245191,24.41,24.55,0.03,454.5,36.09,25.34
2019-08-18,4_chassis_2,2,416C1AEB,24.49,35.6,0.02,382.73,35.67,25.7
